0.9166666666666666	39.99290303606813
1.905	39.983180179001465
2.895	39.970828327500385
3.8833333333333333	39.95615309429468
4.873333333333333	39.93935641231019
5.863333333333333	39.920589015218866
6.8533333333333335	39.899974078934974
7.845	39.877618457921926
8.835	39.85361764530353
9.828333333333333	39.828060144509436
10.82	39.801028345937084
11.813333333333333	39.77260042966009
12.808333333333334	39.74285080867048
13.801666666666666	39.711851014271815
14.798333333333334	39.6796706432724
15.795	39.64637873068568
16.791666666666668	39.61204391821411
17.79	39.57673710237941
18.788333333333334	39.54053184256736
19.788333333333334	39.503507291010465
20.788333333333334	39.46574951542061
21.79	39.427354209192345
22.793333333333333	39.388429150722004
23.796666666666667	39.34909658851211
24.8	39.309496307168956
25.80666666666667	39.26978728645736
26.813333333333333	39.23015123359619
27.82	39.19079298298129
28.828333333333333	39.15194271594373
29.838333333333335	39.11385535639056
30.848333333333333	39.076809450762084
31.858333333333334	39.04110507173755
32.87166666666667	39.00705859878144
33.88333333333333	38.97499686077026
34.89666666666667	38.94524895408722
35.91166666666667	38.9181357056259
36.92666666666667	38.89395906321624
37.94166666666667	38.87298945701332
38.958333333333336	38.85545446837568
39.973333333333336	38.841526995884124
40.99	38.83131757615956
42.00666666666667	38.824867248467854
43.02333333333333	38.822145210406234
44.041666666666664	38.823049778056884
45.05833333333333	38.82741287625322
46.075	38.83500826332238
47.09166666666667	38.84556131406498
48.10666666666667	38.858760894254374
49.123333333333335	38.87427207919245
50.138333333333335	38.89174769055899
51.153333333333336	38.910839602431224
52.16833333333334	38.93120810380424
53.181666666666665	38.95252966931366
54.196666666666665	38.974502407472755
55.208333333333336	38.99684995803909
56.221666666666664	39.01932404505715
57.233333333333334	39.041704790906806
58.245	39.0638004887478
59.255	39.08544650321346
60.266666666666666	39.10650326797622
61.276666666666664	39.126854541973444
62.285	39.14640460507144
63.29333333333334	39.16507676585752
64.30333333333333	39.182809733574686
65.31	39.19955676738027
66.31833333333333	39.2152829740553
67.325	39.229963929847145
68.33166666666666	39.24358364502041
69.33833333333334	39.25613347137187
70.345	39.26761108205028
71.35166666666667	39.27801941017606
72.35666666666667	39.287365499876614
73.36333333333333	39.29566036658798
74.36833333333334	39.302917699114914
75.37333333333333	39.309154436705285
76.37833333333333	39.3143895810681
77.38333333333334	39.31864424030209
78.38833333333334	39.32194140734282
79.39166666666667	39.32430575068793
80.39666666666666	39.32576344086556
81.40166666666667	39.326342442382156
82.40666666666667	39.32607204278611
83.41166666666666	39.32498291896991
